"Category","Subcategory","Action","Modified by","Date of change","Target object id","Source"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19883851","app.hubspot.com/contacts/19915081/contact/19883851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19882352","app.hubspot.com/contacts/19915081/contact/19882352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19880653","app.hubspot.com/contacts/19915081/contact/19880653"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19878505","app.hubspot.com/contacts/19915081/contact/19878505"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19876501","app.hubspot.com/contacts/19915081/contact/19876501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19872254","app.hubspot.com/contacts/19915081/contact/19872254"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19868451","app.hubspot.com/contacts/19915081/contact/19868451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19867905","app.hubspot.com/contacts/19915081/contact/19867905"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19867501","app.hubspot.com/contacts/19915081/contact/19867501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19866701","app.hubspot.com/contacts/19915081/contact/19866701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19866554","app.hubspot.com/contacts/19915081/contact/19866554"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19855651","app.hubspot.com/contacts/19915081/contact/19855651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19828151","app.hubspot.com/contacts/19915081/contact/19828151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19827101","app.hubspot.com/contacts/19915081/contact/19827101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19819151","app.hubspot.com/contacts/19915081/contact/19819151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:21","19816151","app.hubspot.com/contacts/19915081/contact/19816151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19777201","app.hubspot.com/contacts/19915081/contact/19777201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19773170","app.hubspot.com/contacts/19915081/contact/19773170"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19773167","app.hubspot.com/contacts/19915081/contact/19773167"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19773164","app.hubspot.com/contacts/19915081/contact/19773164"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19772751","app.hubspot.com/contacts/19915081/contact/19772751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19768351","app.hubspot.com/contacts/19915081/contact/19768351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19767401","app.hubspot.com/contacts/19915081/contact/19767401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19766963","app.hubspot.com/contacts/19915081/contact/19766963"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19766751","app.hubspot.com/contacts/19915081/contact/19766751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19766701","app.hubspot.com/contacts/19915081/contact/19766701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19765002","app.hubspot.com/contacts/19915081/contact/19765002"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19763505","app.hubspot.com/contacts/19915081/contact/19763505"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19760001","app.hubspot.com/contacts/19915081/contact/19760001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19685651","app.hubspot.com/contacts/19915081/contact/19685651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19685352","app.hubspot.com/contacts/19915081/contact/19685352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19685101","app.hubspot.com/contacts/19915081/contact/19685101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19684607","app.hubspot.com/contacts/19915081/contact/19684607"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19683759","app.hubspot.com/contacts/19915081/contact/19683759"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19683753","app.hubspot.com/contacts/19915081/contact/19683753"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19683716","app.hubspot.com/contacts/19915081/contact/19683716"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19681251","app.hubspot.com/contacts/19915081/contact/19681251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19679451","app.hubspot.com/contacts/19915081/contact/19679451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19676918","app.hubspot.com/contacts/19915081/contact/19676918"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19676309","app.hubspot.com/contacts/19915081/contact/19676309"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19675154","app.hubspot.com/contacts/19915081/contact/19675154"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19673701","app.hubspot.com/contacts/19915081/contact/19673701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19672951","app.hubspot.com/contacts/19915081/contact/19672951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19672901","app.hubspot.com/contacts/19915081/contact/19672901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19524003","app.hubspot.com/contacts/19915081/contact/19524003"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19519501","app.hubspot.com/contacts/19915081/contact/19519501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19514451","app.hubspot.com/contacts/19915081/contact/19514451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19510604","app.hubspot.com/contacts/19915081/contact/19510604"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19487451","app.hubspot.com/contacts/19915081/contact/19487451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19486301","app.hubspot.com/contacts/19915081/contact/19486301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19483201","app.hubspot.com/contacts/19915081/contact/19483201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19478051","app.hubspot.com/contacts/19915081/contact/19478051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19477001","app.hubspot.com/contacts/19915081/contact/19477001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19470201","app.hubspot.com/contacts/19915081/contact/19470201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19462355","app.hubspot.com/contacts/19915081/contact/19462355"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19425851","app.hubspot.com/contacts/19915081/contact/19425851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19424701","app.hubspot.com/contacts/19915081/contact/19424701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19417652","app.hubspot.com/contacts/19915081/contact/19417652"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19407401","app.hubspot.com/contacts/19915081/contact/19407401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19405001","app.hubspot.com/contacts/19915081/contact/19405001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19401601","app.hubspot.com/contacts/19915081/contact/19401601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19396309","app.hubspot.com/contacts/19915081/contact/19396309"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19394351","app.hubspot.com/contacts/19915081/contact/19394351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19391253","app.hubspot.com/contacts/19915081/contact/19391253"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19390351","app.hubspot.com/contacts/19915081/contact/19390351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19387801","app.hubspot.com/contacts/19915081/contact/19387801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19387360","app.hubspot.com/contacts/19915081/contact/19387360"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19386409","app.hubspot.com/contacts/19915081/contact/19386409"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19386066","app.hubspot.com/contacts/19915081/contact/19386066"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19386052","app.hubspot.com/contacts/19915081/contact/19386052"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19383251","app.hubspot.com/contacts/19915081/contact/19383251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19382651","app.hubspot.com/contacts/19915081/contact/19382651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19382451","app.hubspot.com/contacts/19915081/contact/19382451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19380701","app.hubspot.com/contacts/19915081/contact/19380701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19342351","app.hubspot.com/contacts/19915081/contact/19342351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19336256","app.hubspot.com/contacts/19915081/contact/19336256"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19335901","app.hubspot.com/contacts/19915081/contact/19335901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19293803","app.hubspot.com/contacts/19915081/contact/19293803"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:20","19291868","app.hubspot.com/contacts/19915081/contact/19291868"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19291701","app.hubspot.com/contacts/19915081/contact/19291701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19290808","app.hubspot.com/contacts/19915081/contact/19290808"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19289408","app.hubspot.com/contacts/19915081/contact/19289408"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19289305","app.hubspot.com/contacts/19915081/contact/19289305"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19289225","app.hubspot.com/contacts/19915081/contact/19289225"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19289211","app.hubspot.com/contacts/19915081/contact/19289211"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19289208","app.hubspot.com/contacts/19915081/contact/19289208"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19288507","app.hubspot.com/contacts/19915081/contact/19288507"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19288408","app.hubspot.com/contacts/19915081/contact/19288408"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19283574","app.hubspot.com/contacts/19915081/contact/19283574"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19283001","app.hubspot.com/contacts/19915081/contact/19283001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19282951","app.hubspot.com/contacts/19915081/contact/19282951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19278342","app.hubspot.com/contacts/19915081/contact/19278342"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19277151","app.hubspot.com/contacts/19915081/contact/19277151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19274901","app.hubspot.com/contacts/19915081/contact/19274901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19262151","app.hubspot.com/contacts/19915081/contact/19262151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19251351","app.hubspot.com/contacts/19915081/contact/19251351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19226201","app.hubspot.com/contacts/19915081/contact/19226201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19186701","app.hubspot.com/contacts/19915081/contact/19186701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19184454","app.hubspot.com/contacts/19915081/contact/19184454"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19183551","app.hubspot.com/contacts/19915081/contact/19183551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19181452","app.hubspot.com/contacts/19915081/contact/19181452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19181051","app.hubspot.com/contacts/19915081/contact/19181051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19177952","app.hubspot.com/contacts/19915081/contact/19177952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19177751","app.hubspot.com/contacts/19915081/contact/19177751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19176001","app.hubspot.com/contacts/19915081/contact/19176001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19173201","app.hubspot.com/contacts/19915081/contact/19173201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19171501","app.hubspot.com/contacts/19915081/contact/19171501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19161651","app.hubspot.com/contacts/19915081/contact/19161651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19160551","app.hubspot.com/contacts/19915081/contact/19160551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19160351","app.hubspot.com/contacts/19915081/contact/19160351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19154251","app.hubspot.com/contacts/19915081/contact/19154251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19145951","app.hubspot.com/contacts/19915081/contact/19145951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19142951","app.hubspot.com/contacts/19915081/contact/19142951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19083151","app.hubspot.com/contacts/19915081/contact/19083151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19072851","app.hubspot.com/contacts/19915081/contact/19072851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19071001","app.hubspot.com/contacts/19915081/contact/19071001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19048401","app.hubspot.com/contacts/19915081/contact/19048401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","19044551","app.hubspot.com/contacts/19915081/contact/19044551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","18994304","app.hubspot.com/contacts/19915081/contact/18994304"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:19","18994001","app.hubspot.com/contacts/19915081/contact/18994001"
